toa,bat,bin,res,err
59194.4158838878,59194.4125134077,0.322518451721407,1.01E-06,3.80368567127098
59194.4158839052,59194.4125130764,0.32251829537563,1.00E-05,8.39536393437773
59194.4158839285,59194.4125134077,0.322518451721407,-1.35E-06,0.975659498607506
59194.4158839804,59194.4125134077,0.322518451721407,-2.15E-06,2.94282077797509
59194.4158840408,59194.4125130763,0.322518295259215,-1.86E-06,2.25167364271469
59194.4158840467,59194.4125134077,0.322518451721407,-1.12E-06,10.2473835585356
59194.4158841271,59194.4125134076,0.322518451721407,-4.60E-06,7.31100739878482
59194.4338084389,59194.4304385615,0.33098192687612,3.14E-06,11.6774780650685
59194.4338084763,59194.4304385615,0.33098192687612,2.11E-06,2.33000912415203
59194.4338084928,59194.4304382301,0.330981770413928,-2.77E-06,8.0195952820713
59194.4338085166,59194.4304385614,0.33098192687612,-1.20E-06,2.66806067037878
59194.4338085686,59194.4304385614,0.33098192687612,-4.81E-06,7.65349074894526
59194.4338086289,59194.4304382301,0.330981770413928,-3.30E-06,2.07569876369353
59194.4338086345,59194.4304385614,0.33098192687612,-3.31E-06,19.2768184710323
59194.4338087146,59194.4304385614,0.330981926759705,-8.50E-06,6.09032245510492
59197.3425809279,59197.339309574,0.704423832357861,4.52E-07,37.3680866618012
59197.3425809457,59197.3393092426,0.704423675895669,-1.24E-06,6.6464445032805
59197.3425809697,59197.3393095739,0.704423832357861,-6.49E-06,4.60236658127733
59197.3425810217,59197.339309574,0.704423832357861,-9.11E-07,5.61902043283227
59197.3425810816,59197.3393092426,0.704423675895669,-2.71E-06,6.62926689031183
59197.3425810875,59197.3393095739,0.704423832357861,-6.67E-06,7.22511841578925
59197.3425811652,59197.3393095739,0.704423832357861,-5.23E-06,4.52614640231634
59197.3663320882,59197.3630616156,0.715638509485871,1.84E-05,27.92303737295
59197.3663321422,59197.3630612841,0.715638353023678,1.51E-06,5.70275927206142
59197.3663321658,59197.3630616153,0.715638509369455,-1.02E-05,5.88204698449422
59197.3663322178,59197.3630616154,0.715638509369455,-2.61E-06,4.2159019457364
59197.3663322779,59197.3630612841,0.715638353023678,5.54E-06,5.72959868951413
59197.3663322841,59197.3630616154,0.715638509485871,1.66E-09,8.98800747333564
59197.3663323646,59197.3630616154,0.715638509485871,-1.52E-06,7.25732677160569
59197.3900901336,59197.3868205058,0.726856420282275,2.16E-05,13.2503757518178
59197.3900901736,59197.3868205064,0.726856420515105,7.68E-05,36.8709784762181
59197.3900901894,59197.386820174,0.726856263587251,-5.66E-06,4.60773421247202
59197.3900902122,59197.3868205054,0.726856420049444,-1.37E-05,9.55703376383127
59197.3900902634,59197.3868205055,0.726856420165859,-2.87E-06,3.50419555860329
59197.3900903241,59197.386820174,0.726856263587251,-5.90E-06,4.52829344482266
59197.3900903302,59197.3868205054,0.726856420049444,-1.38E-05,10.6210109711782
59197.3900904125,59197.3868205055,0.726856420165859,2.06E-06,5.41289503757613
59197.4080034862,59197.4047344923,0.735314622637816,7.70E-08,15.7015309100102
59197.4080035239,59197.4047344927,0.735314622870646,3.76E-05,30.3055031091238
59197.4080035408,59197.4047341609,0.735314466175623,-6.88E-07,7.39904371760085
59197.4080036157,59197.4047344922,0.735314622637816,-1.06E-05,5.55031180891635
59197.4080036761,59197.4047341608,0.735314466175623,-4.69E-06,5.12410737459733
59197.408003683,59197.4047344923,0.735314622637816,2.23E-06,19.2091777796877
59197.4080037636,59197.4047344923,0.735314622637816,-1.53E-06,5.49770687442868
59333.1440336655,59333.1492412402,0.827944789780304,6.75E-06,10.0120695134876
59333.1440336726,59333.1492415716,0.827944946242496,-1.33E-06,21.122479229542
59333.1440337141,59333.1492405771,0.827944476739503,-1.25E-06,10.4470867773596
59333.1440337156,59333.1492402456,0.827944320160896,-4.31E-06,8.25690649401482
59333.1440337398,59333.1492409085,0.827944633085281,-1.31E-05,13.7318531957077
59333.1440337469,59333.1492415716,0.827944946242496,1.08E-06,6.80190519007565
59333.144033842,59333.1492412401,0.827944789663889,-1.42E-06,11.1494247021704
59333.144033862,59333.1492415716,0.827944946242496,3.98E-06,7.46761458861316
59350.674480559,59350.6799277207,0.105169644695707,2.46E-06,10.15075589619
59350.6744805954,59350.6799277206,0.105169644579291,-5.99E-06,5.71671576640332
59350.6744806127,59350.679927389,0.105169488000683,-1.71E-05,11.1234764551114
59350.6744806368,59350.6799277205,0.105169644579291,-1.64E-05,7.69643547879396
59350.6744806886,59350.6799277206,0.105169644579291,-5.02E-06,10.9312940128423
59350.6744807489,59350.6799273892,0.105169488117099,3.87E-07,9.97897351148211
59350.6744807552,59350.6799277204,0.105169644462876,-2.56E-05,11.9287117240245
59350.6744808358,59350.6799277206,0.105169644579291,-5.74E-06,7.15640730918801
59371.9520251504,59371.9572172592,0.151376905851066,1.26E-05,15.1340512480151
59371.9520251989,59371.957216596,0.15137659269385,-7.09E-06,3.33411330001186
59371.952025203,59371.9572162646,0.151376436231658,-2.77E-06,8.40568900026825
59371.9520252248,59371.9572169276,0.151376749272458,-5.43E-08,5.11128244615664
59371.95202523,59371.9572175902,0.151377062080428,-2.85E-05,33.9405986420986
59371.9520253267,59371.957217259,0.151376905734651,-9.21E-06,11.3524355651176
59371.952025347,59371.9572175907,0.151377062313259,1.11E-05,17.8653364457605
59401.6261315225,59401.6300596481,0.161597715457901,-1.54E-06,1.09666182453413
59401.6261315493,59401.6300599794,0.161597871920094,-1.71E-05,21.9878170605987
59401.6261316014,59401.6300599795,0.161597871920094,-6.07E-06,3.27448703992816
59401.6261316621,59401.6300596481,0.161597715457901,-2.95E-06,3.53103114860222
59401.6261316675,59401.6300599795,0.161597871920094,-3.94E-06,2.3707876079992
59401.6261317522,59401.6300599795,0.161597871920094,-2.62E-06,1.40638067536054
59419.5887978143,59419.5915622853,0.642235152306967,5.08E-06,4.82260643460128
59419.5887978213,59419.5915626167,0.642235308769159,1.34E-05,32.9645764262947
59419.5887978606,59419.5915612911,0.642234682920389,-3.99E-06,3.55967745377865
59419.588797863,59419.5915616224,0.642234839266166,-1.07E-05,6.62665579492949
59419.5887978888,59419.5915619538,0.642234995728358,-6.36E-06,6.54092291007193
59419.5887978954,59419.5915626166,0.642235308769159,3.05E-06,10.9766767172072
59419.5887979906,59419.591562285,0.642235152190551,-1.40E-05,10.117986486034
59419.5887980109,59419.5915626166,0.642235308652744,6.02E-07,6.66069691097239
59419.6096007456,59419.6123637555,0.652056698454544,-3.58E-06,8.59734195294514
59419.6096007517,59419.6123640866,0.652056854800321,-2.32E-05,40.381849667713
59419.6096007923,59419.6123627614,0.652056229067966,-3.53E-06,3.75375347617528
59419.6096007945,59419.6123630928,0.652056385530159,7.28E-08,6.74012643410752
59419.6096008202,59419.6123634242,0.652056541992351,3.79E-07,5.27894633908581
59419.6096008268,59419.6123640869,0.652056854916737,5.10E-06,9.84562893515879
59419.6096009222,59419.6123637555,0.652056698454544,7.00E-07,11.632364351992
59419.6096009422,59419.612364087,0.652056854916737,6.39E-06,7.26714317644117
59420.7714936408,59420.7741741123,0.200612830114551,-2.59E-05,25.5435471154736
59420.7714936899,59420.7741734498,0.200612517306581,6.13E-06,8.18503721078895
59420.7714936953,59420.7741731182,0.200612360844389,6.69E-07,6.20429966340313
59420.7714937157,59420.7741737812,0.200612673768774,6.26E-06,11.7710681160419
59420.77149372,59420.774174444,0.200612986693159,-8.26E-06,30.1096510980318
59420.7714938178,59420.7741741127,0.200612830347382,1.11E-05,24.5158294815764
59420.7714938383,59420.7741744432,0.200612986460328,-7.05E-05,62.4773691808439
59420.7952565288,59420.7979352962,0.211831823922694,-2.10E-05,27.5094539986075
59420.7952565777,59420.7979346334,0.211831510998309,-4.47E-06,7.18014668312984
59420.7952565825,59420.797934302,0.211831354419701,-3.52E-06,6.68465180963405
59420.7952566035,59420.7979349648,0.211831667460501,-8.77E-06,9.45348680297523
59420.7952566079,59420.7979356278,0.211831980501302,7.39E-07,37.4310791235929
59420.7952567057,59420.7979352964,0.211831824039109,4.81E-06,27.8549697238642
59420.7952567264,59420.7979356277,0.211831980384886,-1.08E-05,39.9707592685246
59420.8190225173,59420.8216995777,0.223052280140109,4.85E-05,22.4868789491117
59420.8190225655,59420.8216989143,0.223051966982894,4.51E-06,6.59891863827278
59420.8190225704,59420.8216985828,0.223051810404286,1.26E-06,4.56167411775706
59420.8190225913,59420.8216992457,0.223052123445086,-1.24E-06,9.65649250275089
59420.8190226935,59420.8216995773,0.223052280023694,1.73E-05,30.5800073042083
59420.8428340218,59420.8455093695,0.234294224530458,-2.83E-05,30.7603315678832
59420.8428340709,59420.845508707,0.234293911722489,2.65E-06,6.08705066427423
59420.8428340757,59420.8455083755,0.234293755143881,-4.29E-06,3.85835794306237
59420.8428340968,59420.8455090386,0.234294068184681,1.43E-05,12.424239282421
59420.842834199,59420.8455093701,0.234294224763289,2.31E-05,22.4162629956827
59420.8666161288,59420.869289764,0.245522288605571,7.72E-06,18.2764184816202
59420.8666161775,59420.8692891011,0.24552197556477,4.97E-06,7.03137086776043
59420.8666161824,59420.8692887696,0.245521819102578,-2.64E-06,4.73310668252096
59420.8666162034,59420.8692894325,0.245522132143378,7.48E-06,12.6083384154407
59420.8666162078,59420.8692900956,0.245522445184179,2.49E-05,38.9253792834258
59420.8666163053,59420.8692897638,0.245522288489155,-3.40E-06,13.1038942974642
59420.8666163264,59420.8692900956,0.245522445184179,2.23E-05,49.442240579588
59420.8904168949,59420.8930888142,0.256759161129594,6.61E-06,12.7785673167723
59420.8904169435,59420.8930881513,0.256758848205209,-4.05E-06,5.60545859809733
59420.89041695,59420.8930878199,0.256758691743016,-2.96E-06,4.80117680557984
59420.8904169693,59420.8930884827,0.256759004667401,-6.55E-06,9.72458154417309
59420.8904169736,59420.8930891457,0.256759317708202,9.95E-06,45.0135549097155
59420.8904170714,59420.8930888142,0.256759161246009,6.96E-06,8.79151763714245
59420.8904170933,59420.8930891458,0.256759317708202,1.96E-05,39.8333088073953
59420.914199198,59420.9168694016,0.267987316357903,-1.69E-05,17.4429060341647
59420.9141992034,59420.9168697332,0.267987472936511,1.01E-06,61.7661554355253
59420.9141992469,59420.9168687389,0.267987003549933,-1.42E-06,5.8298629552148
59420.9141992524,59420.9168684075,0.267986847087741,4.06E-07,4.37764198535241
59420.9141992728,59420.9168690704,0.267987160012126,5.34E-06,6.95950495998485
59420.914199375,59420.916869402,0.267987316590734,1.69E-05,12.5150278599786
59420.9141993962,59420.9168697333,0.267987473052926,1.04E-05,53.6376409461948
59420.9380137513,59420.9406822356,0.279230697080493,7.62E-06,19.4188757957375
59420.9380138001,59420.9406815728,0.279230384156108,7.97E-06,5.87272720614562
59420.9380138049,59420.9406812414,0.2792302275775,2.73E-06,4.49738820648446
59420.9380138257,59420.9406819041,0.279230540501885,-1.23E-06,7.22175365992444
59420.9380139278,59420.9406822356,0.279230697080493,5.17E-06,7.45752793715602
59420.9380139495,59420.9406825676,0.279230853891931,6.18E-05,47.4725343275932
59420.958898669,59420.9615656451,0.289090931299143,1.19E-05,14.944905212081
59420.9588987176,59420.9615649821,0.289090618374757,-1.45E-06,6.2534688871586
59420.9588987227,59420.9615646508,0.289090461912565,4.02E-06,5.55881332844349
59420.9588987435,59420.9615653136,0.28909077483695,8.76E-06,7.97069117431109
59420.9588988454,59420.9615656449,0.289090931299143,-5.25E-06,5.39744757192441
59420.9588988669,59420.9615659767,0.289091087994166,3.50E-05,40.0224608194016
59435.4170394315,59435.418628741,0.115085002966225,1.85E-06,4.85786758800016
59435.4170394683,59435.4186287409,0.11508500284981,-1.32E-07,7.90686498011461
59435.4170394842,59435.4186284094,0.115084846387617,-9.74E-07,3.8788281063682
59435.4170395099,59435.4186287411,0.115085002966225,1.44E-05,18.0120455536269
59435.4170395613,59435.4186287409,0.11508500284981,-5.32E-06,7.50103714942597
59435.4170396217,59435.4186284096,0.115084846504033,1.43E-05,22.3431997766831
59435.4170396288,59435.4186287409,0.11508500284981,-1.05E-06,1.44068993587277
59435.4170397098,59435.4186287409,0.11508500284981,-2.74E-06,1.20165453615206
59466.4043200786,59466.4035274648,0.744801536202431,3.63E-05,38.7402342305824
59466.4043201325,59466.403527133,0.744801379507407,8.21E-06,4.59914600336593
59466.4043201573,59466.4035274643,0.7448015359696,-6.25E-06,10.5769916137862
59466.4043202077,59466.4035274643,0.7448015359696,-4.82E-06,10.1647132220968
59466.4043202693,59466.4035271328,0.744801379507407,-7.40E-06,5.26581690061423
59466.4043202728,59466.403527464,0.744801535853185,-3.13E-05,20.858323213162
59466.4043203622,59466.4035274642,0.744801535853185,-1.16E-05,10.1668605030991
59466.6633212703,59466.6625090464,0.867081333184614,9.85E-06,11.87194370462
59466.6633213188,59466.6625083833,0.867081020143814,7.07E-06,10.2377737554323
59466.6633213248,59466.6625080516,0.867080863565206,-1.11E-05,7.32640184623586
59466.6633213445,59466.6625087146,0.867081176489592,-1.49E-05,9.21895949451814
59466.6633213496,59466.6625093779,0.867081489763222,1.30E-05,12.2111385996944
59466.6633214468,59466.6625090463,0.867081333184614,7.75E-06,5.72396371088117
59466.6633214703,59466.6625093774,0.867081489530392,-3.08E-05,26.4565143458137
59514.6809964213,59514.6775765047,0.53770009172149,6.68E-07,4.87504424830662
59514.6809964571,59514.6775765045,0.53770009172149,-1.46E-05,28.1388442631042
59514.6809964754,59514.6775761732,0.537699935259298,-9.27E-06,9.48295285480383
59514.6809964991,59514.6775765047,0.53770009172149,3.83E-06,20.2796189676328
59514.6809965507,59514.6775765044,0.537700091605075,-2.61E-05,24.3777938206884
59514.6809966121,59514.6775761733,0.537699935259298,-4.22E-06,7.52787754972399
59514.6809966174,59514.6775765046,0.53770009172149,-3.62E-06,11.886839432499
59514.6809966963,59514.6775765044,0.537700091605075,-2.37E-05,20.0895807020504
59529.5979823967,59529.5942761935,0.580714497016743,1.10E-05,4.44563251577621
59529.5979824332,59529.5942761933,0.580714497016743,-2.16E-06,9.20702863822245
59529.59798245,59529.5942758618,0.580714340438135,-1.66E-05,31.7463639968767
59529.5979824745,59529.5942761933,0.580714497016743,-1.06E-06,2.68523258097194
59529.5979825264,59529.5942761933,0.580714497016743,-3.54E-06,3.16178261099544
59529.5979825865,59529.594275862,0.58071434055455,6.34E-07,6.49614058831861
59529.5979825925,59529.5942761933,0.580714497016743,-4.43E-06,6.96423132827724
59529.597982673,59529.5942761932,0.580714496900328,-1.17E-05,7.04260470084915
59532.3961490941,59532.3924222359,0.901876905350946,1.13E-05,5.87398792171276
59532.3961490973,59532.3924225678,0.901877062045969,4.65E-05,53.3349970271258
59532.3961491424,59532.3924215725,0.90187659219373,-1.51E-05,7.73995566430391
59532.3961491475,59532.3924212413,0.901876435731538,5.64E-06,10.6185726235866
59532.3961491683,59532.3924219041,0.901876748772338,-1.09E-05,7.08432485336113
59532.3961491751,59532.3924225672,0.901877061813138,-3.01E-06,8.72216906913532
59532.3961492706,59532.3924222358,0.901876905350946,1.42E-06,5.07094277236964
59532.3961492949,59532.3924225672,0.901877061813138,-4.37E-06,7.18392913236653
59560.6101155613,59560.6067896443,0.223469498916529,2.49E-05,19.9611027470635
59560.6101155672,59560.6067899757,0.223469655378722,2.20E-05,54.3021965862711
59560.6101156071,59560.6067886498,0.223469029297121,7.68E-06,13.2577313633031
59560.6101156094,59560.6067889813,0.223469185875729,1.72E-05,12.8655732895926
59560.6101156348,59560.6067893127,0.223469342337921,9.08E-06,20.4655004652553
59560.6101156423,59560.6067899754,0.223469655262306,-2.35E-06,23.7844483264551
59560.6101157375,59560.606789644,0.223469498800114,-1.42E-06,13.6347589742358
59560.6101157611,59560.6067899756,0.223469655378722,1.34E-05,20.4440635519091
59691.7560971149,59691.7611250415,0.148821137961932,6.81E-06,3.486587381695
59691.7560971203,59691.7611253729,0.148821294307709,-5.74E-06,33.5408582261107
59691.7560971636,59691.761124047,0.148820668342523,1.49E-06,8.32751506150632
59691.7560971642,59691.7611243784,0.148820824804716,-3.11E-06,4.70411407170096
59691.7560971894,59691.76112471,0.148820981383324,5.52E-07,3.67939816580506
59691.7560971935,59691.761125373,0.148821294424124,5.50E-06,5.27516441048258
59691.7560972916,59691.7611250415,0.148821137845516,3.23E-06,3.63150927799364
59691.7560973167,59691.761125373,0.148821294424124,6.98E-06,5.18818050792875
59693.1565221029,59693.1615956261,0.810062210541219,1.60E-05,7.87234466806205
59693.1565221075,59693.1615959574,0.810062366886996,1.30E-06,14.3610756048489
59693.1565221515,59693.1615949629,0.810061897384003,-1.17E-05,10.2415565149776
59693.1565221576,59693.1615946316,0.81006174092181,-1.04E-06,15.4505559961931
59693.1565221773,59693.1615952944,0.810062053846195,-5.51E-06,5.02430028414501
59693.1565221817,59693.1615959575,0.810062366886996,4.99E-06,5.97862776141305
59693.1565222794,59693.161595626,0.810062210424803,1.32E-06,4.52385878594832
59693.1565223047,59693.1615959574,0.810062366886996,2.99E-06,4.90580445644236
59694.8980821887,59694.903209082,0.632376054301858,1.56E-05,11.441962245345
59694.8980821923,59694.9032094131,0.632376210647635,-3.78E-06,17.1818821468492
59694.8980822372,59694.9032084187,0.632375741144642,-3.48E-05,29.9722011863147
59694.8980822398,59694.9032080877,0.632375584798865,-5.91E-06,26.4842564561153
59694.8980822633,59694.9032087505,0.63237589772325,1.03E-06,13.9487392062707
59694.8980822668,59694.9032094131,0.632376210647635,-7.83E-07,22.4540929698214
59694.8980823651,59694.9032090818,0.632376054185442,-2.02E-06,9.51527106272568
59694.8980823932,59694.9032094131,0.632376210647635,-2.49E-06,16.7985431267053
59695.1060648313,59695.1111977962,0.730579245369881,7.59E-06,11.4091778167797
59695.1060648344,59695.1111981274,0.730579401832074,-6.18E-06,17.1427916320152
59695.1060648801,59695.1111971331,0.730578932329081,-1.28E-05,9.97550298257181
59695.1060648854,59695.1111968018,0.730578775866888,-4.37E-06,17.4088594278329
59695.106064906,59695.1111974647,0.730579088907689,6.31E-06,8.78395233303473
59695.1060649076,59695.1111981275,0.730579401832074,1.58E-06,5.63823647860713
59695.1060650078,59695.111197796,0.730579245369881,-3.99E-06,8.11064636365664
59695.106065045,59695.1111981277,0.730579401948489,2.06E-05,26.0845179345199
59697.8786453284,59697.8838545848,0.039706740761176,2.66E-05,16.1794012766501
59697.8786453333,59697.883854916,0.039706897223368,1.51E-06,19.1477625674777
59697.8786453769,59697.8838539215,0.03970642760396,4.29E-06,22.3935650122145
59697.8786453782,59697.88385359,0.039706271141768,1.18E-05,13.5200113379215
59697.8786454026,59697.8838542529,0.039706584066153,-7.64E-06,17.4756916585153
59697.878645407,59697.8838549161,0.039706897223368,5.29E-06,6.15386986557099
59697.8786455045,59697.8838545843,0.039706740528345,-1.75E-05,38.3844047183945
59697.8786455311,59697.8838549159,0.039706897106953,-9.49E-06,14.8011543438126
59700.7596636191,59700.7649416328,0.400030271150172,6.02E-06,5.97484558338681
59700.7596636245,59700.7649419641,0.400030427612364,2.93E-06,18.6143635695768
59700.7596636681,59700.7649406385,0.400029801647179,-2.25E-05,29.9368929539922
59700.7596636683,59700.7649409702,0.400029958342202,7.83E-06,10.909847304643
59700.7596636937,59700.7649413013,0.400030114687979,-5.76E-06,8.22034140073927
59700.7596636977,59700.7649419642,0.400030427612364,8.99E-06,6.47662353269426
59700.7596637957,59700.7649416327,0.400030271150172,9.70E-07,5.85633791570187
59700.7596638224,59700.7649419641,0.400030427612364,7.31E-06,7.21544956757656
59700.8290780948,59700.8343576763,0.43280549661722,4.47E-06,5.87146649070923
59700.8290780987,59700.8343580074,0.432805652962998,-1.11E-05,22.7428618410201
59700.8290781439,59700.8343570136,0.432805183692835,1.52E-06,11.4533107041765
59700.8290781457,59700.8343566822,0.432805027230643,-4.33E-06,25.4855409374627
59700.8290781695,59700.8343573449,0.432805340038613,-1.65E-06,7.72482553194336
59700.8290781709,59700.8343580074,0.432805652846582,-1.90E-05,29.2244234352432
59700.8290782715,59700.8343576763,0.432805496500805,1.41E-06,6.49175277542602
59700.8290783005,59700.8343580076,0.432805652962998,1.82E-06,9.46609582951259
59718.8776498085,59718.8831109358,0.954638868337497,5.48E-06,4.82386700314824
59718.8776498164,59718.8831112671,0.95463902479969,-9.62E-06,27.0441428267826
59718.8776498569,59718.883109941,0.954638398601673,-1.08E-05,5.37727704145606
59718.877649857,59718.8831102726,0.954638555180281,-5.57E-06,3.19802954032024
59718.8776498829,59718.8831106042,0.954638711758889,-2.80E-07,5.08985196886258
59718.87764989,59718.8831112673,0.95463902479969,1.81E-06,16.6383983580306
59718.877649985,59718.8831109357,0.954638868337497,2.43E-06,4.58562395817484
59718.8776500091,59718.8831112673,0.95463902479969,2.66E-06,7.29866372673963
59718.9471745677,59718.9526355553,0.987465358572081,2.24E-06,4.34360935886252
59718.947174576,59718.9526358867,0.987465515034273,-7.68E-06,14.677579120736
59718.9471746159,59718.9526345606,0.987464888952672,-2.94E-06,5.46426275943579
59718.9471746421,59718.9526352236,0.987465201993473,-6.66E-06,3.84575482170167
59718.9471746492,59718.9526358868,0.987465515034273,2.30E-07,9.37783271002121
59718.9471747443,59718.9526355552,0.987465358572081,2.40E-07,3.73989048634691
59718.9471747681,59718.9526358868,0.987465515034273,1.43E-06,15.8011075989091
